Status,Population,State,City
active,"4,402",OR,Phoenix
active,"16,382",PA,Phoenixville
active,"11,787",MS,Picayune
active,"5,504",OK,Piedmont
active,"17,531",OH,Pickerington
active,"63,138",CA,Pico Rivera
active,"10,481",CA,Piedmont
active,"4,964",AL,Piedmont
active,"6,204",TN,Pigeon Forge
active,"5,384",IL,Pinckneyville
active,"13,899",SD,Pierre
active,"6,413",KY,Pikeville
active,"4,409",TX,Pilot Point
active,"50,408",AR,Pine Bluff
active,"11,308",NJ,Pine Hill
active,"47,173",FL,Pinellas Park
active,"4,536",AZ,Pinetop-Lakeside
active,"12,331",NC,Pinehurst
active,"18,614",FL,Pinecrest
active,"6,791",NC,Pineville
active,"14,776",LA,Pineville
active,"20,582",OH,Piqua
active,"6,813",AL,Pinson
active,"8,573",CA,Pismo Beach
active,"18,808",CA,Pinole
active,"9,206",NJ,Pitman
active,"4,667",TX,Pittsburg
active,"19,649",KS,Pittsburg
active,"310,037",PA,Pittsburgh
active,"42,652",MA,Pittsfield
active,"4,453",IL,Pittsfield
active,"64,148",CA,Pittsburg
active,"7,547",PA,Pittston
active,"49,692",CA,Placentia
active,"27,832",IN,Plainfield
active,"5,288",UT,Plain City
active,"9,994",CA,Placerville
active,"46,126",NJ,Plainfield
active,"36,507",IL,Plainfield
active,"21,334",TX,Plainview
active,"267,480",TX,Plano
active,"32,761",FL,Plant City
active,"6,751",LA,Plaquemine
active,"11,886",IL,Plano
active,"83,628",FL,Plantation
active,"10,297",WI,Platteville
active,"4,806",MO,Platte City
active,"19,393",NY,Plattsburgh
active,"6,902",NE,Plattsmouth
active,"33,798",UT,Pleasant Grove
active,"5,229",NC,Pleasant Garden
active,"10,254",AL,Pleasant Grove
active,"7,178",MO,Pleasant Hill
active,"8,414",IA,Pleasant Hill
active,"32,862",CA,Pleasant Hill
active,"7,751",PA,Pleasant Hills
active,"19,847",WI,Pleasant Prairie
active,"7,052",UT,Pleasant View
active,"9,681",TX,Pleasanton
active,"66,828",CA,Pleasanton
active,"7,146",NY,Pleasantville
active,"18,853",NJ,Pleasantville
active,"11,720",WI,Plover
active,"26,198",PA,Plum
active,"6,041",PA,Plymouth
active,"71,486",MN,Plymouth
active,"8,241",WI,Plymouth
active,"8,487",MI,Plymouth
active,"11,038",IN,Plymouth
active,"6,713",AR,Pocahontas
active,"4,464",OK,Pocola
active,"4,451",WV,Point Pleasant
active,"54,901",ID,Pocatello
active,"20,139",NJ,Point Pleasant
active,"5,418",NJ,Point Pleasant Beach
active,"5,228",MT,Polson
active,"101,943",FL,Pompano Beach
active,"152,699",CA,Pomona
active,"11,031",NJ,Pompton Lakes
active,"6,320",LA,Ponchatoula
active,"24,507",OK,Ponca City
active,"66,095",MI,Pontiac
active,"11,258",IL,Pontiac
active,"5,924",MS,Pontotoc
active,"6,081",IL,Pontoon Beach
active,"14,875",GA,Pooler
active,"5,674",MD,Poolesville
active,"17,096",MO,Poplar Bluff
active,"11,829",VA,Poquoson
active,"4,984",LA,Port Allen
active,"28,171",NY,Port Chester
active,"55,910",TX,Port Arthur
active,"18,982",WA,Port Angeles
active,"6,135",OH,Port Clinton
active,"8,012",NY,Port Jefferson
active,"5,290",TX,Port Isabel
active,"9,111",NY,Port Jervis
active,"21,478",CA,Port Hueneme
active,"30,869",MI,Port Huron
active,"11,432",TX,Port Lavaca
active,"12,604",TX,Port Neches
active,"7,953",WA,Port Orchard
active,"54,616",FL,Port Orange
active,"11,064",SC,Port Royal
active,"154,353",FL,Port St. Lucie
active,"11,174",WI,Port Washington
active,"9,133",WA,Port Townsend
active,"4,560",GA,Port Wentworth
active,"9,919",WI,Portage
active,"46,133",MI,Portage
active,"36,976",IN,Portage
active,"5,379",IN,Porter
active,"51,830",CA,Porterville
active,"12,215",NM,Portales
active,"16,490",TX,Portland
active,"557,706",OR,Portland
active,"11,154",TN,Portland
active,"62,561",ME,Portland
active,"6,158",IN,Portland
active,"4,532",CA,Portola Valley
active,"100,577",VA,Portsmouth
active,"20,297",OH,Portsmouth
active,"20,443",NH,Portsmouth
active,"26,460",ID,Post Falls
active,"4,907",IL,Posen
active,"8,258",OK,Poteau
active,"9,841",NY,Potsdam
active,"21,288",PA,Pottstown
active,"14,405",PA,Pottsville
active,"29,654",NY,Poughkeepsie
active,"8,149",WA,Poulsbo
active,"15,614",GA,Powder Springs
active,"48,858",CA,Poway
active,"5,524",WY,Powell
active,"12,814",OH,Powell
active,"5,839",WI,Prairie du Chien
active,"21,479",KS,Prairie Village
active,"6,397",KS,Pratt
active,"42,697",AZ,Prescott
active,"32,480",AL,Prattville
active,"4,492",TX,Prairie View
active,"4,353",AR,Prescott
active,"38,535",AZ,Prescott Valley
active,"4,695",TX,Presidio
active,"9,045",ME,Presque Isle
active,"5,059",ID,Preston
active,"27,662",AL,Prichard
active,"8,039",UT,Price
active,"6,117",TX,Princeton
active,"6,261",WV,Princeton
active,"13,391",NJ,Princeton
active,"4,763",MN,Princeton
active,"6,398",KY,Princeton
active,"8,447",IN,Princeton
active,"5,511",TX,Progreso
active,"7,496",IL,Princeton
active,"23,836",MN,Prior Lake
active,"10,085",OR,Prineville
active,"16,047",IL,Prospect Heights
active,"5,802",KY,Prospect
active,"6,374",PA,Prospect Park
active,"5,594",NJ,Prospect Park
active,"5,124",WA,Prosser
active,"7,053",TX,Prosper
active,"171,557",RI,Providence
active,"6,538",UT,Providence
active,"118,581",UT,Provo
active,"104,951",CO,Pueblo
active,"9,293",OK,Pryor Creek
active,"7,847",TN,Pulaski
active,"8,983",VA,Pulaski
active,"26,920",WA,Pullman
active,"16,343",FL,Punta Gorda
active,"6,129",OK,Purcell
active,"5,944",PA,Punxsutawney
active,"36,330",WA,Puyallup
active,"24,361",AZ,Queen Creek
active,"8,643",PA,Quakertown
active,"5,137",VA,Purcellville
active,"92,339",MA,Quincy
active,"4,621",GA,Quitman
active,"39,983",IL,Quincy
active,"5,882",WA,Quincy
active,"82,196",WI,Racine
active,"6,858",FL,Quincy
active,"22,013",KY,Radcliff
active,"16,125",VA,Radford
active,"9,324",AL,Rainbow City
active,"28,624",NJ,Rahway
active,"4,990",AL,Rainsville
active,"392,552",NC,Raleigh
active,"6,095",NE,Ralston
active,"14,595",NJ,Ramsey
active,"23,734",MN,Ramsey
active,"62,265",CA,Rancho Cordova
active,"171,176",CA,Rancho Cucamonga
active,"16,714",CA,Rancho Mirage
active,"41,106",CA,Rancho Palos Verdes
active,"49,591",CA,Rancho Santa Margarita
active,"65,491",SD,Rapid City
active,"4,692",WV,Ranson corporation
active,"12,189",IL,Rantoul
active,"7,289",NJ,Raritan
active,"6,821",ID,Rathdrum
active,"11,381",OH,Ravenna
active,"6,465",NM,Raton
active,"8,740",WY,Rawlins
active,"9,522",TX,Raymondville
active,"17,703",MO,Raymore
active,"28,194",MO,Raytown
active,"8,601",LA,Rayne
active,"80,506",PA,Reading
active,"10,523",OH,Reading
active,"11,573",TN,Red Bank
active,"11,866",NJ,Red Bank
active,"14,025",CA,Red Bluff
active,"9,255",TX,Red Oak
active,"6,041",PA,Red Lion
active,"5,683",IA,Red Oak
active,"15,687",MN,Red Wing
active,"90,201",CA,Redding
active,"49,548",WA,Redmond
active,"69,689",CA,Redlands
active,"24,551",OR,Redmond
active,"66,882",CA,Redondo Beach
active,"74,060",CA,Redwood City
active,"5,077",MN,Redwood Falls
active,"23,439",CA,Reedley
active,"8,666",WI,Reedsburg
active,"14,871",NC,Reidsville
active,"217,016",NV,Reno
active,"7,907",NY,Rensselaer
active,"6,271",IN,Rensselaer
active,"62,266",WA,Renton
active,"60,204",MA,Revere
active,"28,028",ID,Rexburg
active,"13,715",MO,Republic
active,"33,657",OH,Reynoldsburg
active,"7,649",WI,Rhinelander
active,"32,728",MN,Richfield
active,"101,589",TX,Richardson
active,"8,257",WI,Rice Lake
active,"7,217",UT,Richfield
active,"98,700",CA,Rialto
active,"46,155",WA,Richland
active,"7,258",MS,Richland
active,"8,094",TX,Richland Hills
active,"5,050",WI,Richland Center
active,"202,002",VA,Richmond
active,"13,493",TX,Richmond
active,"5,890",MO,Richmond
active,"5,606",MI,Richmond
active,"9,093",MO,Richmond Heights
active,"102,285",CA,Richmond
active,"32,895",KY,Richmond
active,"10,174",OH,Richmond Heights
active,"36,733",IN,Richmond
active,"10,571",GA,Richmond Hill
active,"12,842",IL,Richton Park
active,"25,638",CA,Ridgecrest
active,"4,314",WA,Ridgefield
active,"10,851",NJ,Ridgefield
active,"12,370",NJ,Ridgefield Park
active,"24,163",NJ,Ridgewood
active,"21,509",MS,Ridgeland
active,"9,202",CO,Rifle
active,"6,979",PA,Ridley Park
active,"7,905",GA,Rincon
active,"12,681",NJ,Ringwood
active,"5,591",TX,Rio Bravo
active,"79,655",NM,Rio Rancho
active,"7,636",TN,Ripley
active,"7,804",CA,Rio Vista
active,"13,950",TX,Rio Grande City
active,"5,646",MS,Ripley
active,"7,396",WI,Ripon
active,"6,274",OH,Rittman
active,"14,473",CA,Ripon
active,"14,352",WI,River Falls
active,"10,674",NJ,River Edge
active,"11,176",IL,River Forest
active,"9,992",IL,River Grove
active,"6,965",TX,River Oaks
active,"8,449",MI,River Rouge
active,"14,163",IL,Riverdale
active,"20,606",CA,Riverbank
active,"8,126",UT,Riverdale
active,"25,327",OH,Riverside
active,"6,418",MD,Riverdale Park
active,"15,279",GA,Riverdale
active,"8,272",IL,Riverside
active,"295,357",CA,Riverside
active,"10,032",WY,Riverton
active,"39,751",UT,Riverton
active,"11,817",MI,Riverview
active,"36,430",FL,Riviera Beach
active,"92,967",VA,Roanoke
active,"6,688",AL,Roanoke
active,"16,403",NC,Roanoke Rapids
active,"6,331",IL,Robbins
active,"13,518",MN,Robbinsdale
active,"10,327",TX,Robinson
active,"4,964",AL,Robertsdale
active,"6,369",IL,Robinson
active,"12,179",TX,Robstown
active,"9,847",IL,Rochelle
active,"206,886",NY,Rochester
active,"30,654",NH,Rochester
active,"100,413",MN,Rochester
active,"6,457",IN,Rochester
active,"11,002",MI,Rochester
active,"69,014",MI,Rochester Hills
active,"9,307",IL,Rock Falls
active,"67,339",SC,Rock Hill
active,"4,580",MO,Rock Hill
active,"38,139",IL,Rock Island
active,"20,200",WY,Rock Springs
active,"6,263",NJ,Rockaway
active,"5,411",MI,Rockford
active,"5,966",TX,Rockdale
active,"157,272",IL,Rockford
active,"7,436",ME,Rockland
active,"8,880",NC,Rockingham
active,"9,810",TX,Rockport
active,"24,747",FL,Rockledge
active,"4,544",GA,Rockmart
active,"52,811",CA,Rocklin
active,"5,512",IL,Rockton
active,"60,734",MD,Rockville
active,"24,414",NY,Rockville Centre
active,"35,247",TX,Rockwall
active,"5,541",TN,Rockwood
active,"57,010",NC,Rocky Mount
active,"18,900",OH,Rocky River
active,"4,535",VA,Rocky Mount
active,"6,960",KS,Roeland Park
active,"7,536",MN,Rogers
active,"56,726",AR,Rogers
active,"4,346",TN,Rogersville
active,"40,496",CA,Rohnert Park
active,"18,438",MO,Rolla
active,"7,860",CA,Rolling Hills Estates
active,"23,463",IL,Rolling Meadows
active,"11,257",TX,Roma
active,"33,673",NY,Rome
active,"38,028",IL,Romeoville
active,"36,041",GA,Rome
active,"5,025",UT,Roosevelt
active,"22,963",MI,Romulus
active,"8,807",IL,Roscoe
active,"20,681",OR,Roseburg
active,"5,352",NJ,Roseland
active,"20,599",NJ,Roselle
active,"54,412",CA,Rosemead
active,"23,209",IL,Roselle
active,"12,802",NJ,Roselle Park
active,"32,815",MN,Roseville
active,"21,197",MN,Rosemount
active,"33,595",TX,Rosenberg
active,"112,660",CA,Roseville
active,"46,782",MI,Roseville
active,"6,404",OH,Rossford
active,"46,198",NM,Roswell
active,"87,657",GA,Roswell
active,"6,181",IL,Round Lake Park
active,"27,855",IL,Round Lake Beach
active,"5,042",WI,Rothschild
active,"16,748",IL,Round Lake
active,"104,446",TX,Round Rock
active,"8,667",NC,Roxboro
active,"55,780",TX,Rowlett
active,"35,672",UT,Roy
active,"57,110",MI,Royal Oak
active,"30,312",FL,Royal Palm Beach
active,"9,101",TX,Royse City
active,"4,356",PA,Royersford
active,"7,264",NJ,Rumson
active,"9,096",NM,Ruidoso
active,"8,410",NJ,Runnemede
active,"5,082",ID,Rupert
active,"6,068",IN,Rushville
active,"27,602",AR,Russellville
active,"7,268",KY,Russellville
active,"8,918",AL,Russellville
active,"5,312",TX,Rusk
active,"21,123",LA,Ruston
active,"17,454",NJ,Rutherford
active,"16,742",VT,Rutland
active,"9,568",NY,Rye Brook
active,"15,060",NY,Rye
active,"18,688",TX,Sachse
active,"18,125",ME,Saco
active,"463,794",CA,Sacramento
active,"17,089",FL,Safety Harbor
active,"9,823",AZ,Safford
active,"5,592",NY,Salamanca
active,"22,913",AZ,Sahuarita
active,"20,295",TX,Saginaw
active,"55,620",MI,Saginaw
active,"25,449",VA,Salem
active,"6,435",UT,Salem
active,"153,435",OR,Salem
active,"11,781",OH,Salem
active,"5,661",NJ,Salem
active,"4,870",MO,Salem
active,"41,256",MA,Salem
active,"6,502",IN,Salem
active,"7,446",IL,Salem
active,"5,396",CO,Salida
active,"46,483",KS,Salina
active,"143,640",CA,Salinas
active,"8,882",MI,Saline
active,"28,972",NC,Salisbury
active,"28,200",MD,Salisbury
active,"8,742",OK,Sallisaw
active,"91,880",TX,San Angelo
active,"181,698",UT,Salt Lake City
active,"11,986",CA,San Anselmo
active,"40,179",WA,Sammamish
active,"1,351,305",TX,San Antonio
active,"25,072",TX,San Benito
active,"198,580",CA,San Bernardino
active,"40,315",CA,San Bruno
active,"27,238",CA,San Carlos
active,"4,433",TX,San Diego
active,"61,465",CA,San Clemente
active,"1,279,329",CA,San Diego
active,"35,043",CA,San Dimas
active,"40,445",CA,San Gabriel
active,"23,833",CA,San Fernando
active,"808,976",CA,San Francisco
active,"37,842",CA,San Jacinto
active,"948,279",CA,San Jose
active,"33,970",TX,San Juan
active,"34,793",CA,San Juan Capistrano
active,"77,880",CA,San Leandro
active,"52,927",TX,San Marcos
active,"43,636",CA,San Luis Obispo
active,"24,909",AZ,San Luis
active,"92,256",CA,San Mateo
active,"79,114",CA,San Marcos
active,"12,808",CA,San Marino
active,"49,161",CA,San Ramon
active,"55,602",CA,San Rafael
active,"30,729",CA,San Pablo
active,"18,489",OK,Sand Springs
active,"8,337",ID,Sandpoint
active,"6,219",GA,Sandersville
active,"25,688",OH,Sandusky
active,"7,337",IL,Sandwich
active,"96,660",UT,Sandy
active,"8,823",OR,Sandy
active,"82,674",GA,Sandy Springs
active,"29,284",NC,Sanford
active,"7,766",TX,Sanger
active,"50,634",FL,Sanford
active,"339,130",CA,Santa Ana
active,"25,447",CA,Sanger
active,"5,645",FL,Sanibel
active,"86,093",CA,Santa Barbara
active,"110,200",CA,Santa Clara
active,"6,866",UT,Santa Clara
active,"169,500",CA,Santa Clarita
active,"56,124",CA,Santa Cruz
active,"10,479",TX,Santa Fe
active,"71,831",NM,Santa Fe
active,"17,159",CA,Santa Fe Springs
active,"86,356",CA,Santa Maria
active,"87,664",CA,Santa Monica
active,"28,618",CA,Santa Paula
active,"155,796",CA,Santa Rosa
active,"8,400",UT,Santaquin
active,"53,860",CA,Santee
active,"21,173",OK,Sapulpa
active,"12,946",AL,Saraland
active,"4,809",NY,Saranac Lake
active,"52,340",FL,Sarasota
active,"30,445",CA,Saratoga
active,"16,053",UT,Saratoga Springs
active,"28,844",NY,Saratoga Springs
active,"13,915",MN,Sartell
active,"11,762",FL,Satellite Beach
active,"6,008",AL,Satsuma
active,"12,013",MN,Sauk Rapids
active,"10,254",IL,Sauk Village
active,"14,087",MI,Sault Ste. Marie
active,"7,158",CA,Sausalito
active,"7,320",TN,Savannah
active,"5,075",MO,Savannah
active,"27,692",MN,Savage
active,"132,410",GA,Savannah
active,"4,931",NC,Sawmills
active,"5,579",IL,Savoy
active,"5,440",PA,Sayre
active,"4,336",OK,Sayre
active,"6,377",OR,Scappoose
active,"42,208",NJ,Sayreville
active,"17,695",NY,Scarsdale
active,"71,716",IL,Schaumburg
active,"61,152",NY,Schenectady
active,"28,886",IN,Schererville
active,"30,669",TX,Schertz
active,"11,573",IL,Schiller Park
active,"5,163",NE,Schuyler
active,"5,161",PA,Schuylkill Haven
active,"8,033",NY,Scotia
active,"9,010",LA,Scott
active,"4,538",MO,Scott City
active,"11,128",CA,Scotts Valley
active,"4,409",PA,Scottdale
active,"14,785",NE,Scottsbluff
active,"5,912",IN,Scottsburg
active,"14,994",AL,Scottsboro
active,"235,371",AZ,Scottsdale
active,"4,581",KY,Scottsville
active,"5,033",NY,Sea Cliff
active,"72,233",PA,Scranton
active,"7,260",DE,Seaford
active,"11,525",TX,Seabrook
active,"11,998",TX,Seagoville
active,"24,127",CA,Seal Beach
active,"22,299",AR,Searcy
active,"6,275",TX,Sealy
active,"6,258",OR,Seaside
active,"33,797",CA,Seaside
active,"4,829",MD,Seat Pleasant
active,"20,265",FL,Sebastian
active,"598,541",WA,Seattle
active,"25,840",WA,SeaTac
active,"10,714",FL,Sebring
active,"7,518",CA,Sebastopol
active,"4,534",OH,Sebring
active,"15,372",NJ,Secaucus
active,"20,990",MO,Sedalia
active,"11,599",AZ,Sedona
active,"26,394",TX,Seguin
active,"10,871",WA,Sedro-Woolley
active,"7,126",WA,Selah
active,"4,476",PA,Sellersville
active,"4,632",TX,Selma
active,"5,344",PA,Selinsgrove
active,"22,807",CA,Selma
active,"6,948",NC,Selma
active,"6,346",IN,Sellersburg
active,"6,122",TX,Seminole
active,"4,697",TN,Selmer
active,"18,847",AL,Selma
active,"7,398",MS,Senatobia
active,"19,002",FL,Seminole
active,"6,804",OK,Seminole
active,"11,616",OH,Seven Hills
active,"8,038",SC,Seneca
active,"6,629",NY,Seneca Falls
active,"5,809",WA,Sequim
active,"6,841",NE,Seward
active,"16,846",TN,Sevierville
active,"19,223",IN,Seymour
active,"15,800",CA,Shafter
active,"33,455",MN,Shakopee
active,"26,460",OH,Shaker Heights
active,"14,869",PA,Sharon
active,"5,308",PA,Sharon Hill
active,"7,367",PA,Shamokin
active,"13,377",OH,Sharonville
active,"30,562",OK,Shawnee
active,"60,954",KS,Shawnee
active,"10,192",CA,Shasta Lake
active,"8,666",WI,Shawano
active,"7,895",WI,Sheboygan Falls
active,"47,895",WI,Sheboygan
active,"21,449",NC,Shelby
active,"9,311",OH,Shelby
active,"8,905",OH,Sheffield Lake
active,"9,127",AL,Sheffield
active,"11,294",KY,Shelbyville
active,"19,669",TN,Shelbyville
active,"18,516",IN,Shelbyville
active,"4,605",IL,Shelbyville
active,"4,757",IA,Sheldon
active,"9,276",WA,Shelton
active,"39,991",CT,Shelton
active,"5,155",PA,Shenandoah
active,"17,197",WY,Sheridan
active,"9,203",KY,Shepherdsville
active,"4,944",IA,Shenandoah
active,"5,412",CO,Sheridan
active,"5,747",OR,Sheridan
active,"4,572",AR,Sheridan
active,"38,077",TX,Sherman
active,"24,542",AR,Sherwood
active,"17,373",OR,Sherwood
active,"11,173",IL,Shiloh
active,"4,997",PA,Shillington
active,"5,578",PA,Shippensburg
active,"16,641",KY,Shively
active,"13,226",WI,Shorewood
active,"52,005",WA,Shoreline
active,"7,426",MN,Shorewood
active,"25,111",MN,Shoreview
active,"15,521",IL,Shorewood
active,"12,324",AZ,Show Low
active,"199,729",LA,Shreveport
active,"6,235",MO,Shrewsbury
active,"19,944",OH,Sidney
active,"6,499",NE,Sidney
active,"4,782",MT,Sidney
active,"10,834",CA,Sierra Madre
active,"43,320",AZ,Sierra Vista
active,"10,882",CA,Signal Hill
active,"7,109",TN,Signal Mountain
active,"17,053",MO,Sikeston
active,"8,564",NC,Siler City
active,"14,825",AR,Siloam Springs
active,"10,329",NM,Silver City
active,"5,155",OH,Silverton
active,"9,649",OR,Silverton
active,"7,770",IL,Silvis
active,"6,870",TX,Silsbee
active,"82,807",IA,Sioux City
active,"6,581",IA,Sioux Center
active,"5,354",TX,Sinton
active,"120,543",CA,Simi Valley
active,"154,997",SD,Sioux Falls
active,"17,144",SC,Simpsonville
active,"6,820",OK,Skiatook
active,"8,889",AK,Sitka  and
active,"66,620",IL,Skokie
active,"4,404",PA,Slatington
active,"5,803",TX,Slaton
active,"10,212",NY,Sleepy Hollow
active,"7,034",VA,Smithfield
active,"27,183",LA,Slidell
active,"4,657",WI,Slinger
active,"9,535",UT,Smithfield
active,"12,965",NC,Smithfield
active,"4,679",AL,Smiths Station
active,"4,389",TN,Smithville
active,"4,458",TX,Smithville
active,"8,079",MO,Smithville
active,"49,854",GA,Smyrna
active,"8,603",DE,Smyrna
active,"37,867",TN,Smyrna
active,"8,801",WA,Snohomish
active,"20,112",GA,Snellville
active,"8,161",WA,Snoqualmie
active,"5,673",AZ,Snowflake
active,"10,406",TX,Snyder
active,"4,767",GA,Social Circle
active,"8,989",NM,Socorro
active,"32,007",TX,Socorro
active,"4,386",AK,Soldotna
active,"12,825",CA,Solana Beach
active,"28,124",CA,Soledad
active,"12,511",TN,Soddy-Daisy
active,"21,866",OH,Solon
active,"5,148",CA,Solvang
active,"6,417",NY,Solvay
active,"5,085",NJ,Somerdale
active,"11,343",NJ,Somers Point
active,"6,359",PA,Somerset
active,"11,967",NH,Somersworth
active,"12,449",KY,Somerset
active,"12,346",AZ,Somerton
active,"12,637",NJ,Somerville
active,"9,893",CA,Sonoma
active,"75,662",MA,Somerville
active,"4,559",CA,Sonora
active,"6,553",PA,Souderton
active,"4,461",IL,South Barrington
active,"7,777",NJ,South Amboy
active,"5,541",IL,South Beloit
active,"4,503",FL,South Bay
active,"103,807",IN,South Bend
active,"7,884",VA,South Boston
active,"17,574",VT,South Burlington
active,"5,110",NJ,South Bound Brook
active,"12,427",WV,South Charleston
active,"21,131",IL,South Elgin
active,"21,397",CA,South El Monte
active,"13,662",FL,South Daytona
active,"21,209",OH,South Euclid
active,"96,640",CA,South Gate
active,"4,556",VA,South Hill
active,"21,083",IL,South Holland
active,"16,351",TX,South Houston
active,"5,138",MI,South Haven
active,"51,131",UT,South Jordan
active,"23,333",CA,South Lake Tahoe
active,"10,707",FL,South Miami
active,"15,891",UT,South Ogden
active,"21,129",WI,South Milwaukee
active,"10,959",MI,South Lyon
active,"5,548",FL,South Pasadena
active,"24,446",CA,South Pasadena
active,"26,230",TN,Spring Hill
active,"22,623",NJ,South Plainfield
active,"23,803",ME,South Portland
active,"15,682",NJ,South River
active,"21,607",UT,South Salt Lake
active,"62,502",CA,South San Francisco
active,"19,552",MN,South St. Paul
active,"11,936",NE,South Sioux City
active,"6,013",AZ,South Tucson
active,"6,167",UT,South Weber
active,"6,017",PA,South Williamsport
active,"4,323",NY,Southampton
active,"44,076",MS,Southaven
active,"12,675",NC,Southern Pines
active,"75,392",MI,Southfield
active,"27,739",MI,Southgate
active,"26,595",TX,Southlake
active,"8,407",AL,Southside
active,"7,229",FL,Southwest Ranches
active,"31,538",UT,Spanish Fork
active,"5,780",AL,Spanish Fort
active,"88,602",NV,Sparks
active,"8,823",WI,Sparta
active,"4,938",TN,Sparta
active,"4,314",IL,Sparta
active,"5,769",IL,Spring Grove
active,"39,584",SC,Spartanburg
active,"10,010",SD,Spearfish
active,"12,594",IN,Speedway
active,"10,986",IA,Spencer
active,"202,319",WA,Spokane
active,"86,144",WA,Spokane Valley
active,"8,145",NJ,Spotswood
active,"4,692",IA,Spirit Lake
active,"5,227",KS,Spring Hill
active,"6,458",MN,Spring Lake Park
active,"5,134",NJ,Spring Lake Heights
active,"8,133",NC,Spring Lake
active,"5,450",IL,Spring Valley
active,"26,291",NY,Spring Valley
active,"17,551",OH,Springboro
active,"10,384",OH,Springdale
active,"17,261",TN,Springfield
active,"57,224",OR,Springfield
active,"62,269",OH,Springfield
active,"68,180",AR,Springdale
active,"156,206",MO,Springfield
active,"5,037",MI,Springfield
active,"117,352",IL,Springfield
active,"150,640",MA,Springfield
active,"8,803",FL,Springfield
active,"5,115",LA,Springhill
active,"28,520",UT,Springville
active,"10,996",WV,St. Albans
active,"7,250",VT,St. Albans
active,"12,766",MO,St. Ann
active,"12,404",FL,St. Augustine
active,"32,829",IL,St. Charles
active,"8,341",MN,St. Anthony
active,"6,218",FL,St. Augustine Beach
active,"64,386",MO,St. Charles
active,"4,626",OH,St. Bernard
active,"4,472",MO,St. Clair
active,"5,763",MI,St. Clair
active,"5,053",OH,St. Clairsville
active,"60,364",MI,St. Clair Shores
active,"66,948",MN,St. Cloud
active,"28,745",FL,St. Cloud
active,"9,733",WI,St. Francis
active,"7,261",MN,St. Francis
active,"5,560",LA,St. Gabriel
active,"72,718",UT,St. George
active,"5,817",CA,St. Helena
active,"12,510",OR,St. Helens
active,"12,999",IN,St. John
active,"6,381",MO,St. John
active,"6,114",MN,St. Joseph
active,"8,458",MI,St. Joseph
active,"76,197",MO,St. Joseph
active,"7,278",MI,St. Johns
active,"354,361",MO,St. Louis
active,"6,971",MI,St. Louis
active,"7,024",LA,St. Martinville
active,"8,138",OH,St. Marys
active,"45,465",MN,St. Louis Park
active,"13,409",PA,St. Marys
active,"18,709",KY,St. Matthews
active,"16,763",GA,St. Marys
active,"15,278",MN,St. Michael
active,"279,590",MN,St. Paul
active,"5,239",MN,St. Paul Park
active,"9,927",FL,St. Pete Beach
active,"10,971",MN,St. Peter
active,"55,500",MO,St. Peters
active,"19,541",TX,Stafford
active,"119,303",CT,Stamford
active,"8,970",NC,Stallings
active,"245,314",FL,St. Petersburg
active,"37,589",CA,Stanton
active,"6,089",WA,Stanwood
active,"39,419",PA,State College
active,"24,187",MS,Starkville
active,"5,065",ID,Star
active,"5,972",FL,Starke
active,"23,967",VA,Staunton
active,"26,414",NC,Statesville
active,"27,158",GA,Statesboro
active,"4,418",MO,Ste. Genevieve
active,"5,139",IL,Staunton
active,"7,319",OR,Stayton
active,"5,598",PA,Steelton
active,"9,592",CO,Steamboat Springs
active,"10,421",IL,Steger
active,"16,921",TX,Stephenville
active,"6,061",WA,Steilacoom
active,"15,124",IL,Sterling
active,"12,800",CO,Sterling
active,"127,160",MI,Sterling Heights
active,"5,553",MN,Stewartville
active,"18,820",OH,Steubenville
active,"25,327",WI,Stevens Point
active,"5,774",IL,Stickney
active,"17,896",MN,Stillwater
active,"14,360",GA,Stockbridge
active,"47,653",OK,Stillwater
active,"287,037",CA,Stockton
active,"7,650",GA,Stone Mountain
active,"4,860",IL,Stone Park
active,"9,591",IA,Storm Lake
active,"33,899",OH,Stow
active,"12,966",WI,Stoughton
active,"4,373",VA,Strasburg
active,"13,780",IL,Streator
active,"37,119",IL,Streamwood
active,"7,049",NJ,Stratford
active,"14,488",OH,Streetsboro
active,"42,617",OH,Strongsville
active,"15,858",FL,Stuart
active,"6,294",PA,Stroudsburg
active,"8,792",WI,Sturgeon Bay
active,"10,734",OH,Struthers
active,"10,916",MI,Sturgis
active,"5,950",SD,Sturgis
active,"6,913",WI,Sturtevant
active,"8,971",AR,Stuttgart
active,"10,881",WI,Suamico
active,"11,088",NY,Suffern
active,"82,302",VA,Suffolk
active,"9,645",IL,Sugar Grove
active,"17,204",GA,Sugar Hill
active,"80,704",TX,Sugar Land
active,"4,969",PA,Sugarcreek
active,"26,977",CA,Suisun City
active,"6,726",MO,Sullivan
active,"4,482",IN,Sullivan
active,"4,383",IL,Sullivan
active,"4,838",OK,Sulphur
active,"4,435",TX,Sullivan City
active,"19,450",LA,Sulphur
active,"15,473",TX,Sulphur Springs
active,"7,693",NC,Summerfield
active,"45,193",SC,Summerville
active,"5,010",GA,Summerville
active,"20,557",NJ,Summit
active,"9,704",WA,Sumner
active,"10,223",IL,Summit
active,"38,625",SC,Sumter
active,"28,322",WI,Sun Prairie
active,"9,819",PA,Sunbury
active,"14,453",NM,Sunland Park
active,"14,949",WA,Sunnyside
